,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_DRAM_all,RAPL_ENERGY_PKG_all,machineName,time,powers_av_all,type,methode,bench,class,Nbprocess,y_ax
28113,pstates_normal_LU_C_64_9,351.7892761230469,339.7455520629883,3259.4581604003906,3253.2291870117188,2019-06-07 12:24:56.794,2019-06-07 12:25:22.825,9,7204.2221755981445,14408.444351196289,allmodes,26.031,533.646087081344,pstates,normal,LU,C,64,pstates normal
28198,pstates_normal_LU_C_64_10,365.76769256591797,349.5495834350586,3371.9984741210938,3362.2194213867188,2019-06-07 12:25:25.830,2019-06-07 12:25:52.861,10,7449.535171508789,14899.070343017578,allmodes,27.031,532.1096551077707,pstates,normal,LU,C,64,pstates normal
28286,pstates_normal_LU_C_64_11,365.2001419067383,352.0116271972656,3379.0848388671875,3372.7037658691406,2019-06-07 12:25:55.866,2019-06-07 12:26:22.896,11,7469.000373840332,14938.000747680664,allmodes,27.03,533.5000267028809,pstates,normal,LU,C,64,pstates normal
28374,pstates_normal_LU_C_64_12,367.0670700073242,343.4889221191406,3384.3402404785156,3378.398895263672,2019-06-07 12:26:25.901,2019-06-07 12:26:52.932,12,7473.295127868652,14946.590255737305,allmodes,27.031,533.8067948477609,pstates,normal,LU,C,64,pstates normal
28462,pstates_normal_LU_C_64_13,368.1848678588867,345.73448181152344,3380.2673950195312,3371.5960388183594,2019-06-07 12:26:55.937,2019-06-07 12:27:22.968,13,7465.782783508301,14931.565567016602,allmodes,27.031,533.2701988220215,pstates,normal,LU,C,64,pstates normal
28550,pstates_normal_LU_C_64_14,369.3280487060547,345.1588134765625,3381.597381591797,3373.109649658203,2019-06-07 12:27:25.974,2019-06-07 12:27:53.005,14,7469.193893432617,14938.387786865234,allmodes,27.031,533.5138495309012,pstates,normal,LU,C,64,pstates normal
28639,pstates_normal_LU_C_64_15,354.78651428222656,337.4159240722656,3254.2730102539062,3246.5947875976562,2019-06-07 12:27:56.011,2019-06-07 12:28:22.040,15,7193.070236206055,14386.14047241211,allmodes,26.029,532.8200174967448,pstates,normal,LU,C,64,pstates normal
28725,pstates_normal_LU_C_64_16,368.6770782470703,344.5442657470703,3378.5606079101562,3374.0545959472656,2019-06-07 12:28:26.046,2019-06-07 12:28:53.076,16,7465.8365478515625,14931.673095703125,allmodes,27.03,533.2740391322544,pstates,normal,LU,C,64,pstates normal
28813,pstates_normal_LU_C_64_17,354.9649429321289,337.6525344848633,3260.108154296875,3254.3023986816406,2019-06-07 12:28:56.080,2019-06-07 12:29:22.109,17,7207.028030395508,14414.056060791016,allmodes,26.029,533.853928177445,pstates,normal,LU,C,64,pstates normal
28899,pstates_normal_LU_C_64_18,368.7127151489258,348.7335968017578,3368.9628295898438,3357.2000732421875,2019-06-07 12:29:25.116,2019-06-07 12:29:52.150,18,7443.609214782715,14887.21842956543,allmodes,27.034,531.6863724844796,pstates,normal,LU,C,64,pstates normal
28986,pstates_normal_LU_C_64_19,368.04236602783203,343.9492874145508,3381.1356506347656,3373.207550048828,2019-06-07 12:29:55.155,2019-06-07 12:30:22.188,19,7466.334854125977,14932.669708251953,allmodes,27.033,533.3096324375698,pstates,normal,LU,C,64,pstates normal
29074,pstates_normal_LU_C_64_20,367.51869201660156,344.18043518066406,3375.1985778808594,3365.3133544921875,2019-06-07 12:30:25.193,2019-06-07 12:30:52.223,20,7452.2110595703125,14904.422119140625,allmodes,27.03,532.3007899693081,pstates,normal,LU,C,64,pstates normal
29162,pstates_normal_LU_C_64_21,367.6277160644531,349.5357437133789,3370.2604064941406,3359.629150390625,2019-06-07 12:30:55.229,2019-06-07 12:31:22.259,21,7447.053016662598,14894.106033325195,allmodes,27.03,531.9323583330427,pstates,normal,LU,C,64,pstates normal
29250,pstates_normal_LU_C_64_22,369.69185638427734,349.7369155883789,3379.979705810547,3372.1783752441406,2019-06-07 12:31:25.264,2019-06-07 12:31:52.297,22,7471.586853027344,14943.173706054688,allmodes,27.033,533.6847752162388,pstates,normal,LU,C,64,pstates normal
29338,pstates_normal_LU_C_64_23,356.5347366333008,339.6000213623047,3259.5010375976562,3255.0048828125,2019-06-07 12:31:55.303,2019-06-07 12:32:21.335,23,7210.640678405762,14421.281356811523,allmodes,26.032,534.1215317337601,pstates,normal,LU,C,64,pstates normal
29423,pstates_normal_LU_C_64_24,367.3883361816406,349.3269805908203,3371.6814880371094,3361.298858642578,2019-06-07 12:32:24.340,2019-06-07 12:32:51.373,24,7449.695663452148,14899.391326904297,allmodes,27.033,532.1211188180106,pstates,normal,LU,C,64,pstates normal
29511,pstates_normal_LU_C_64_25,367.4223403930664,348.6054229736328,3371.7134704589844,3363.2742614746094,2019-06-07 12:32:54.378,2019-06-07 12:33:21.407,25,7451.015495300293,14902.030990600586,allmodes,27.029,532.2153925214495,pstates,normal,LU,C,64,pstates normal
29599,pstates_normal_LU_C_64_26,371.94874572753906,347.49536895751953,3382.321746826172,3380.662567138672,2019-06-07 12:33:24.413,2019-06-07 12:33:51.442,26,7482.428428649902,14964.856857299805,allmodes,27.029,534.459173474993,pstates,normal,LU,C,64,pstates normal
29687,pstates_normal_LU_C_64_27,371.65380859375,340.4093246459961,3375.4374084472656,3362.107421875,2019-06-07 12:33:54.447,2019-06-07 12:34:21.476,27,7449.607963562012,14899.215927124023,allmodes,27.029,532.1148545401437,pstates,normal,LU,C,64,pstates normal
29777,pstates_normal_LU_C_64_28,357.24835205078125,338.24224853515625,3258.7032165527344,3256.4694213867188,2019-06-07 12:34:25.481,2019-06-07 12:34:51.517,28,7210.663238525391,14421.326477050781,allmodes,26.036,534.1232028537327,pstates,normal,LU,C,64,pstates normal
29862,pstates_normal_LU_C_64_29,369.46209716796875,343.5507049560547,3372.8712768554688,3359.9800415039062,2019-06-07 12:34:54.522,2019-06-07 12:35:21.553,29,7445.864120483398,14891.728240966797,allmodes,27.031,531.8474371773856,pstates,normal,LU,C,64,pstates normal
29952,pstates_normal_LU_C_64_30,354.0523147583008,338.31895446777344,3258.5023498535156,3254.87890625,2019-06-07 12:35:25.560,2019-06-07 12:35:51.589,30,7205.75252532959,14411.50505065918,allmodes,26.029,533.7594463207104,pstates,normal,LU,C,64,pstates normal
30037,pstates_normal_LU_C_64_31,368.20674896240234,346.6479949951172,3371.4699096679688,3357.009735107422,2019-06-07 12:35:54.594,2019-06-07 12:36:21.623,31,7443.33438873291,14886.66877746582,allmodes,27.029,531.6667420523507,pstates,normal,LU,C,64,pstates normal
30125,pstates_normal_LU_C_64_32,368.0381393432617,346.49693298339844,3369.5150451660156,3357.0399169921875,2019-06-07 12:36:24.630,2019-06-07 12:36:51.662,32,7441.090034484863,14882.180068969727,allmodes,27.032,531.5064310346331,pstates,normal,LU,C,64,pstates normal
30213,pstates_normal_LU_C_64_33,367.8555679321289,349.7631301879883,3374.557342529297,3366.3606872558594,2019-06-07 12:36:54.667,2019-06-07 12:37:21.699,33,7458.536727905273,14917.073455810547,allmodes,27.032,532.7526234218052,pstates,normal,LU,C,64,pstates normal
30302,pstates_normal_LU_C_64_34,356.0313720703125,337.28931427001953,3259.6236267089844,3253.5829162597656,2019-06-07 12:37:24.705,2019-06-07 12:37:50.734,34,7206.527229309082,14413.054458618164,allmodes,26.029,533.8168318006727,pstates,normal,LU,C,64,pstates normal
30386,pstates_normal_LU_C_64_35,369.11036682128906,344.2745590209961,3372.3519897460938,3363.4672241210938,2019-06-07 12:37:53.739,2019-06-07 12:38:20.771,35,7449.204139709473,14898.408279418945,allmodes,27.032,532.086009979248,pstates,normal,LU,C,64,pstates normal
30476,pstates_normal_LU_C_64_36,355.28612518310547,339.14017486572266,3258.356719970703,3256.6310119628906,2019-06-07 12:38:24.777,2019-06-07 12:38:50.815,36,7209.414031982422,14418.828063964844,allmodes,26.038,534.030669035735,pstates,normal,LU,C,64,pstates normal
30561,pstates_normal_LU_C_64_37,369.13289642333984,344.8142776489258,3382.962158203125,3375.7314453125,2019-06-07 12:38:53.822,2019-06-07 12:39:20.852,37,7472.640777587891,14945.281555175781,allmodes,27.03,533.7600555419922,pstates,normal,LU,C,64,pstates normal
30649,pstates_normal_LU_C_64_38,369.9349899291992,347.7052001953125,3383.550750732422,3376.7114868164062,2019-06-07 12:39:23.858,2019-06-07 12:39:50.889,38,7477.90242767334,14955.80485534668,allmodes,27.031,534.1358876909528,pstates,normal,LU,C,64,pstates normal
30738,pstates_normal_LU_C_64_39,368.9133758544922,343.29007720947266,3384.3155822753906,3376.927978515625,2019-06-07 12:39:53.894,2019-06-07 12:40:20.920,39,7473.4470138549805,14946.894027709961,allmodes,27.026,533.8176438467843,pstates,normal,LU,C,64,pstates normal
30825,pstates_normal_LU_C_64_40,368.1071090698242,348.73172760009766,3372.8878479003906,3361.2167053222656,2019-06-07 12:40:23.924,2019-06-07 12:40:50.955,40,7450.943389892578,14901.886779785156,allmodes,27.031,532.2102421351841,pstates,normal,LU,C,64,pstates normal
30913,pstates_normal_LU_C_64_41,369.0208511352539,349.2808609008789,3380.5838317871094,3374.332244873047,2019-06-07 12:40:53.960,2019-06-07 12:41:20.991,41,7473.217788696289,14946.435577392578,allmodes,27.031,533.8012706211636,pstates,normal,LU,C,64,pstates normal
31001,pstates_normal_LU_C_64_42,368.2582778930664,351.10325622558594,3381.912841796875,3374.390380859375,2019-06-07 12:41:23.996,2019-06-07 12:41:51.027,42,7475.664756774902,14951.329513549805,allmodes,27.031,533.9760540553501,pstates,normal,LU,C,64,pstates normal
31089,pstates_normal_LU_C_64_43,356.8459167480469,338.5996627807617,3259.8645935058594,3254.8116149902344,2019-06-07 12:41:54.032,2019-06-07 12:42:20.062,43,7210.121788024902,14420.243576049805,allmodes,26.03,534.083095409252,pstates,normal,LU,C,64,pstates normal
31176,pstates_normal_LU_C_64_44,356.0645980834961,332.12500762939453,3256.042938232422,3254.72802734375,2019-06-07 12:42:24.069,2019-06-07 12:42:50.098,44,7198.9605712890625,14397.921142578125,allmodes,26.029,533.2563386140047,pstates,normal,LU,C,64,pstates normal
31263,pstates_normal_LU_C_64_45,368.6234359741211,348.2489700317383,3381.375762939453,3377.2342529296875,2019-06-07 12:42:54.104,2019-06-07 12:43:21.136,45,7475.482421875,14950.96484375,allmodes,27.032,533.9630301339286,pstates,normal,LU,C,64,pstates normal
31351,pstates_normal_LU_C_64_46,355.7096710205078,338.17296600341797,3259.656005859375,3254.9287109375,2019-06-07 12:43:24.142,2019-06-07 12:43:50.170,46,7208.467353820801,14416.934707641602,allmodes,26.028,533.9605447274668,pstates,normal,LU,C,64,pstates normal
31437,pstates_normal_LU_C_64_47,368.28736877441406,345.2523193359375,3373.616241455078,3362.8191528320312,2019-06-07 12:43:53.176,2019-06-07 12:44:20.206,47,7449.975082397461,14899.950164794922,allmodes,27.03,532.1410773141043,pstates,normal,LU,C,64,pstates normal
31524,pstates_normal_LU_C_64_48,367.42635345458984,344.0026321411133,3370.7589721679688,3358.6734008789062,2019-06-07 12:44:23.211,2019-06-07 12:44:50.241,48,7440.861358642578,14881.722717285156,allmodes,27.03,531.4900970458984,pstates,normal,LU,C,64,pstates normal
31612,pstates_normal_LU_C_64_49,380.6808319091797,353.9699401855469,3490.7096557617188,3476.3277282714844,2019-06-07 12:44:53.247,2019-06-07 12:45:21.279,49,7701.68815612793,15403.37631225586,allmodes,28.032,531.1509073191676,pstates,normal,LU,C,64,pstates normal
31703,pstates_normal_LU_C_64_50,375.3363952636719,338.8024444580078,3383.3218383789062,3378.67578125,2019-06-07 12:45:24.284,2019-06-07 12:45:51.312,50,7476.136459350586,14952.272918701172,allmodes,27.028,534.0097470964704,pstates,normal,LU,C,64,pstates normal
31791,pstates_normal_LU_C_64_51,366.87268829345703,342.32418060302734,3368.8600463867188,3356.054168701172,2019-06-07 12:45:54.318,2019-06-07 12:46:21.348,51,7434.111083984375,14868.22216796875,allmodes,27.03,531.0079345703125,pstates,normal,LU,C,64,pstates normal
31881,pstates_normal_LU_C_64_52,355.4494323730469,336.8682327270508,3261.0948791503906,3255.6339416503906,2019-06-07 12:46:25.353,2019-06-07 12:46:51.383,52,7209.046485900879,14418.092971801758,allmodes,26.03,534.0034434000651,pstates,normal,LU,C,64,pstates normal
31966,pstates_normal_LU_C_64_53,367.12171173095703,343.52625274658203,3372.262451171875,3360.578338623047,2019-06-07 12:46:54.390,2019-06-07 12:47:21.419,53,7443.488754272461,14886.977508544922,allmodes,27.029,531.6777681623187,pstates,normal,LU,C,64,pstates normal
32056,pstates_normal_LU_C_64_54,371.00447845458984,343.3670120239258,3384.3751831054688,3380.3204345703125,2019-06-07 12:47:25.425,2019-06-07 12:47:52.457,54,7479.067108154297,14958.134216308594,allmodes,27.032,534.2190791538784,pstates,normal,LU,C,64,pstates normal
32145,pstates_normal_LU_C_64_55,369.7996063232422,347.15919494628906,3385.1405639648438,3378.8770141601562,2019-06-07 12:47:55.462,2019-06-07 12:48:22.498,55,7480.976379394531,14961.952758789062,allmodes,27.036,534.3554556710379,pstates,normal,LU,C,64,pstates normal
32233,pstates_normal_LU_C_64_56,355.95088958740234,337.5174789428711,3259.595245361328,3253.054656982422,2019-06-07 12:48:25.503,2019-06-07 12:48:51.537,56,7206.118270874023,14412.236541748047,allmodes,26.034,533.786538583261,pstates,normal,LU,C,64,pstates normal
32319,pstates_normal_LU_C_64_57,356.6561050415039,338.4485092163086,3258.9083557128906,3256.1827392578125,2019-06-07 12:48:55.543,2019-06-07 12:49:21.576,57,7210.195709228516,14420.391418457031,allmodes,26.033,534.0885710539641,pstates,normal,LU,C,64,pstates normal
32407,pstates_normal_LU_C_64_58,355.7761001586914,337.0718078613281,3257.868621826172,3255.9781799316406,2019-06-07 12:49:25.582,2019-06-07 12:49:51.613,58,7206.694709777832,14413.389419555664,allmodes,26.031,533.8292377613209,pstates,normal,LU,C,64,pstates normal
32491,pstates_normal_LU_C_64_59,367.2077865600586,342.41058349609375,3376.261199951172,3365.8355407714844,2019-06-07 12:49:54.618,2019-06-07 12:50:21.645,59,7451.715110778809,14903.430221557617,allmodes,27.027,532.2653650556292,pstates,normal,LU,C,64,pstates normal
32581,pstates_normal_LU_C_64_60,368.3841781616211,344.0492935180664,3373.355255126953,3369.0462951660156,2019-06-07 12:50:25.653,2019-06-07 12:50:52.682,60,7454.835021972656,14909.670043945312,allmodes,27.029,532.4882158551898,pstates,normal,LU,C,64,pstates normal
32669,pstates_normal_LU_C_64_61,357.4774475097656,332.63907623291016,3259.3458251953125,3255.3906860351562,2019-06-07 12:50:55.689,2019-06-07 12:51:21.720,61,7204.8530349731445,14409.706069946289,allmodes,26.031,533.6928174054182,pstates,normal,LU,C,64,pstates normal
32757,pstates_normal_LU_C_64_62,354.70692443847656,338.8683166503906,3257.9673767089844,3256.3157348632812,2019-06-07 12:51:25.727,2019-06-07 12:51:51.759,62,7207.858352661133,14415.716705322266,allmodes,26.032,533.9154335304543,pstates,normal,LU,C,64,pstates normal
32841,pstates_normal_LU_C_64_63,369.0667037963867,349.2588882446289,3373.4905700683594,3362.2826232910156,2019-06-07 12:51:54.764,2019-06-07 12:52:21.823,63,7454.098785400391,14908.197570800781,allmodes,27.059,532.4356275285993,pstates,normal,LU,C,64,pstates normal
32930,pstates_normal_LU_C_64_64,368.09312438964844,349.7899856567383,3378.6677856445312,3370.0144653320312,2019-06-07 12:52:24.829,2019-06-07 12:52:51.862,64,7466.565361022949,14933.130722045898,allmodes,27.033,533.326097215925,pstates,normal,LU,C,64,pstates normal
33017,pstates_normal_LU_C_64_65,369.07486724853516,345.7972946166992,3384.229461669922,3380.067901611328,2019-06-07 12:52:54.866,2019-06-07 12:53:21.896,65,7479.169525146484,14958.339050292969,allmodes,27.03,534.2263946533203,pstates,normal,LU,C,64,pstates normal
33105,pstates_normal_LU_C_64_66,374.43445587158203,342.6265869140625,3383.513885498047,3375.048553466797,2019-06-07 12:53:24.900,2019-06-07 12:53:51.931,66,7475.623481750488,14951.246963500977,allmodes,27.031,533.9731058393206,pstates,normal,LU,C,64,pstates normal
33193,pstates_normal_LU_C_64_67,368.9658432006836,349.3270721435547,3376.912109375,3369.1795959472656,2019-06-07 12:53:54.936,2019-06-07 12:54:21.971,67,7464.384620666504,14928.769241333008,allmodes,27.035,533.1703300476074,pstates,normal,LU,C,64,pstates normal
33282,pstates_normal_LU_C_64_68,356.3892822265625,338.0568542480469,3259.9682006835938,3252.916961669922,2019-06-07 12:54:24.977,2019-06-07 12:54:51.007,68,7207.331298828125,14414.66259765625,allmodes,26.03,533.8763925057871,pstates,normal,LU,C,64,pstates normal
33368,pstates_normal_LU_C_64_69,358.2157669067383,339.0534362792969,3258.7591552734375,3255.0518798828125,2019-06-07 12:54:55.012,2019-06-07 12:55:21.042,69,7211.080238342285,14422.16047668457,allmodes,26.03,534.1540917290581,pstates,normal,LU,C,64,pstates normal
33453,pstates_normal_LU_C_64_70,370.4220962524414,347.7292938232422,3370.397430419922,3360.5491333007812,2019-06-07 12:55:24.048,2019-06-07 12:55:51.081,70,7449.097953796387,14898.195907592773,allmodes,27.033,532.0784252711704,pstates,normal,LU,C,64,pstates normal
33541,pstates_normal_LU_C_64_71,367.75719451904297,350.71483612060547,3378.131591796875,3371.2721252441406,2019-06-07 12:55:54.086,2019-06-07 12:56:21.121,71,7467.875747680664,14935.751495361328,allmodes,27.035,533.4196962629046,pstates,normal,LU,C,64,pstates normal
33629,pstates_normal_LU_C_64_72,371.31248474121094,348.8731689453125,3383.6580810546875,3378.537628173828,2019-06-07 12:56:24.126,2019-06-07 12:56:51.157,72,7482.381362915039,14964.762725830078,allmodes,27.031,534.4558116367886,pstates,normal,LU,C,64,pstates normal
33717,pstates_normal_LU_C_64_73,369.97467041015625,344.54711151123047,3380.190460205078,3372.963623046875,2019-06-07 12:56:54.162,2019-06-07 12:57:21.193,73,7467.67586517334,14935.35173034668,allmodes,27.031,533.4054189409528,pstates,normal,LU,C,64,pstates normal
33806,pstates_normal_LU_C_64_74,367.2846221923828,348.2632751464844,3376.6350708007812,3367.840606689453,2019-06-07 12:57:24.197,2019-06-07 12:57:51.227,74,7460.023574829102,14920.047149658203,allmodes,27.03,532.8588267735073,pstates,normal,LU,C,64,pstates normal
33893,pstates_normal_LU_C_64_75,369.66993713378906,344.54693603515625,3384.1224975585938,3378.0671997070312,2019-06-07 12:57:54.233,2019-06-07 12:58:21.275,75,7476.40657043457,14952.81314086914,allmodes,27.042,534.0290407453265,pstates,normal,LU,C,64,pstates normal
33981,pstates_normal_LU_C_64_76,368.0472946166992,343.74583435058594,3375.6683654785156,3365.296630859375,2019-06-07 12:58:24.280,2019-06-07 12:58:51.312,76,7452.758125305176,14905.516250610352,allmodes,27.032,532.3398660932269,pstates,normal,LU,C,64,pstates normal
34069,pstates_normal_LU_C_64_77,368.74366760253906,344.98081970214844,3371.1725463867188,3360.6122131347656,2019-06-07 12:58:54.317,2019-06-07 12:59:21.351,77,7445.509246826172,14891.018493652344,allmodes,27.034,531.8220890590122,pstates,normal,LU,C,64,pstates normal
