,target,sensor,benchmark,mode,mode2,number,cpu
2347,patch_normal_LU_C_64_51,allmodesxDahu11xn2,LU,patch,normal,51,6753.794281005859
2348,patch_normal_LU_C_64_52,allmodesxDahu11xn2,LU,patch,normal,52,6744.836456298828
2349,patch_normal_LU_C_64_53,allmodesxDahu11xn2,LU,patch,normal,53,6755.32763671875
2350,patch_normal_LU_C_64_54,allmodesxDahu11xn2,LU,patch,normal,54,6519.702850341797
2351,patch_normal_LU_C_64_55,allmodesxDahu11xn2,LU,patch,normal,55,6516.482177734375
2352,patch_normal_LU_C_64_56,allmodesxDahu11xn2,LU,patch,normal,56,6757.753814697266
2353,patch_normal_LU_C_64_57,allmodesxDahu11xn2,LU,patch,normal,57,6512.1038818359375
2354,patch_normal_LU_C_64_58,allmodesxDahu11xn2,LU,patch,normal,58,6513.872802734375
2355,patch_normal_LU_C_64_59,allmodesxDahu11xn2,LU,patch,normal,59,6513.4998779296875
2356,patch_normal_LU_C_64_6,allmodesxDahu11xn2,LU,patch,normal,6,6748.136016845703
2357,patch_normal_LU_C_64_60,allmodesxDahu11xn2,LU,patch,normal,60,6722.227355957031
2358,patch_normal_LU_C_64_61,allmodesxDahu11xn2,LU,patch,normal,61,6513.736877441406
2359,patch_normal_LU_C_64_62,allmodesxDahu11xn2,LU,patch,normal,62,6742.5589599609375
2360,patch_normal_LU_C_64_63,allmodesxDahu11xn2,LU,patch,normal,63,6729.920166015625
2361,patch_normal_LU_C_64_64,allmodesxDahu11xn2,LU,patch,normal,64,6740.0137939453125
2362,patch_normal_LU_C_64_65,allmodesxDahu11xn2,LU,patch,normal,65,6737.9677734375
2363,patch_normal_LU_C_64_66,allmodesxDahu11xn2,LU,patch,normal,66,6982.489288330078
2364,patch_normal_LU_C_64_67,allmodesxDahu11xn2,LU,patch,normal,67,6761.967712402344
2365,patch_normal_LU_C_64_68,allmodesxDahu11xn2,LU,patch,normal,68,6755.308685302734
2366,patch_normal_LU_C_64_69,allmodesxDahu11xn2,LU,patch,normal,69,6740.886260986328
2367,patch_normal_LU_C_64_7,allmodesxDahu11xn2,LU,patch,normal,7,6515.841491699219
2368,patch_normal_LU_C_64_70,allmodesxDahu11xn2,LU,patch,normal,70,6515.692474365234
2369,patch_normal_LU_C_64_71,allmodesxDahu11xn2,LU,patch,normal,71,6519.425720214844
2370,patch_normal_LU_C_64_72,allmodesxDahu11xn2,LU,patch,normal,72,6515.437652587891
2371,patch_normal_LU_C_64_73,allmodesxDahu11xn2,LU,patch,normal,73,6516.267364501953
2372,patch_normal_LU_C_64_74,allmodesxDahu11xn2,LU,patch,normal,74,6734.291076660156
2373,patch_normal_LU_C_64_75,allmodesxDahu11xn2,LU,patch,normal,75,6753.222076416016
2374,patch_normal_LU_C_64_76,allmodesxDahu11xn2,LU,patch,normal,76,6726.275787353516
2375,patch_normal_LU_C_64_77,allmodesxDahu11xn2,LU,patch,normal,77,6516.26513671875
2376,patch_normal_LU_C_64_78,allmodesxDahu11xn2,LU,patch,normal,78,6733.826232910156
2377,patch_normal_LU_C_64_79,allmodesxDahu11xn2,LU,patch,normal,79,6737.892333984375
2378,patch_normal_LU_C_64_8,allmodesxDahu11xn2,LU,patch,normal,8,6512.382293701172
2379,patch_normal_LU_C_64_80,allmodesxDahu11xn2,LU,patch,normal,80,6745.770538330078
2380,patch_normal_LU_C_64_81,allmodesxDahu11xn2,LU,patch,normal,81,6515.953460693359
2381,patch_normal_LU_C_64_82,allmodesxDahu11xn2,LU,patch,normal,82,6511.6234130859375
2382,patch_normal_LU_C_64_83,allmodesxDahu11xn2,LU,patch,normal,83,6518.344543457031
2383,patch_normal_LU_C_64_84,allmodesxDahu11xn2,LU,patch,normal,84,6724.761047363281
2384,patch_normal_LU_C_64_85,allmodesxDahu11xn2,LU,patch,normal,85,6517.9053955078125
2385,patch_normal_LU_C_64_86,allmodesxDahu11xn2,LU,patch,normal,86,6515.166717529297
2386,patch_normal_LU_C_64_87,allmodesxDahu11xn2,LU,patch,normal,87,6748.593322753906
2387,patch_normal_LU_C_64_88,allmodesxDahu11xn2,LU,patch,normal,88,6748.595123291016
2388,patch_normal_LU_C_64_89,allmodesxDahu11xn2,LU,patch,normal,89,6752.148742675781
2389,patch_normal_LU_C_64_9,allmodesxDahu11xn2,LU,patch,normal,9,6514.552764892578
2390,patch_normal_LU_C_64_90,allmodesxDahu11xn2,LU,patch,normal,90,6517.3997802734375
2391,patch_normal_LU_C_64_91,allmodesxDahu11xn2,LU,patch,normal,91,6968.109649658203
2392,patch_normal_LU_C_64_92,allmodesxDahu11xn2,LU,patch,normal,92,6518.527008056641
2393,patch_normal_LU_C_64_93,allmodesxDahu11xn2,LU,patch,normal,93,6514.545684814453
2394,patch_normal_LU_C_64_94,allmodesxDahu11xn2,LU,patch,normal,94,6516.460754394531
2395,patch_normal_LU_C_64_95,allmodesxDahu11xn2,LU,patch,normal,95,6735.107116699219
2396,patch_normal_LU_C_64_96,allmodesxDahu11xn2,LU,patch,normal,96,6514.971282958984
2397,patch_normal_LU_C_64_97,allmodesxDahu11xn2,LU,patch,normal,97,6734.754364013672
2398,patch_normal_LU_C_64_98,allmodesxDahu11xn2,LU,patch,normal,98,6733.834625244141
2399,patch_normal_LU_C_64_99,allmodesxDahu11xn2,LU,patch,normal,99,6753.063385009766
2400,pstates_normal_CG_C_32_1,allmodesxDahu11xn2,CG,pstates,normal,1,2070.143859863281
2401,pstates_normal_CG_C_32_10,allmodesxDahu11xn2,CG,pstates,normal,10,1938.5041809082031
2402,pstates_normal_CG_C_32_100,allmodesxDahu11xn2,CG,pstates,normal,100,1939.5874633789065
2403,pstates_normal_CG_C_32_11,allmodesxDahu11xn2,CG,pstates,normal,11,1931.2390747070312
2404,pstates_normal_CG_C_32_12,allmodesxDahu11xn2,CG,pstates,normal,12,1940.339111328125
2405,pstates_normal_CG_C_32_13,allmodesxDahu11xn2,CG,pstates,normal,13,1933.0932006835935
2406,pstates_normal_CG_C_32_14,allmodesxDahu11xn2,CG,pstates,normal,14,1940.690673828125
2407,pstates_normal_CG_C_32_15,allmodesxDahu11xn2,CG,pstates,normal,15,1945.6917419433594
2408,pstates_normal_CG_C_32_16,allmodesxDahu11xn2,CG,pstates,normal,16,1917.0516052246094
2409,pstates_normal_CG_C_32_17,allmodesxDahu11xn2,CG,pstates,normal,17,1937.8737182617188
2410,pstates_normal_CG_C_32_18,allmodesxDahu11xn2,CG,pstates,normal,18,1953.3154602050781
2411,pstates_normal_CG_C_32_19,allmodesxDahu11xn2,CG,pstates,normal,19,1925.5629577636719
2412,pstates_normal_CG_C_32_2,allmodesxDahu11xn2,CG,pstates,normal,2,1930.6427001953125
2413,pstates_normal_CG_C_32_20,allmodesxDahu11xn2,CG,pstates,normal,20,1937.9369812011719
2414,pstates_normal_CG_C_32_21,allmodesxDahu11xn2,CG,pstates,normal,21,1935.586700439453
2415,pstates_normal_CG_C_32_22,allmodesxDahu11xn2,CG,pstates,normal,22,2079.439178466797
2416,pstates_normal_CG_C_32_23,allmodesxDahu11xn2,CG,pstates,normal,23,1933.9456176757806
2417,pstates_normal_CG_C_32_24,allmodesxDahu11xn2,CG,pstates,normal,24,1922.3937072753906
2418,pstates_normal_CG_C_32_25,allmodesxDahu11xn2,CG,pstates,normal,25,2092.071502685547
2419,pstates_normal_CG_C_32_26,allmodesxDahu11xn2,CG,pstates,normal,26,1933.3049621582031
2420,pstates_normal_CG_C_32_27,allmodesxDahu11xn2,CG,pstates,normal,27,1952.3491516113281
2421,pstates_normal_CG_C_32_28,allmodesxDahu11xn2,CG,pstates,normal,28,2104.728881835937
2422,pstates_normal_CG_C_32_29,allmodesxDahu11xn2,CG,pstates,normal,29,1932.42724609375
2423,pstates_normal_CG_C_32_3,allmodesxDahu11xn2,CG,pstates,normal,3,1931.3515930175781
2424,pstates_normal_CG_C_32_30,allmodesxDahu11xn2,CG,pstates,normal,30,1943.5397338867188
2425,pstates_normal_CG_C_32_31,allmodesxDahu11xn2,CG,pstates,normal,31,1934.6156921386719
2426,pstates_normal_CG_C_32_32,allmodesxDahu11xn2,CG,pstates,normal,32,2082.7392578125
2427,pstates_normal_CG_C_32_33,allmodesxDahu11xn2,CG,pstates,normal,33,1937.1080627441406
2428,pstates_normal_CG_C_32_34,allmodesxDahu11xn2,CG,pstates,normal,34,1924.97265625
2429,pstates_normal_CG_C_32_35,allmodesxDahu11xn2,CG,pstates,normal,35,2074.9502868652344
2430,pstates_normal_CG_C_32_36,allmodesxDahu11xn2,CG,pstates,normal,36,1931.0350036621094
2431,pstates_normal_CG_C_32_37,allmodesxDahu11xn2,CG,pstates,normal,37,1948.5631408691406
2432,pstates_normal_CG_C_32_38,allmodesxDahu11xn2,CG,pstates,normal,38,2106.3688049316406
2433,pstates_normal_CG_C_32_39,allmodesxDahu11xn2,CG,pstates,normal,39,1961.7626647949216
2434,pstates_normal_CG_C_32_4,allmodesxDahu11xn2,CG,pstates,normal,4,1927.5873413085935
2435,pstates_normal_CG_C_32_40,allmodesxDahu11xn2,CG,pstates,normal,40,1924.7962951660159
2436,pstates_normal_CG_C_32_41,allmodesxDahu11xn2,CG,pstates,normal,41,1947.4479064941406
2437,pstates_normal_CG_C_32_42,allmodesxDahu11xn2,CG,pstates,normal,42,1938.4361877441406
2438,pstates_normal_CG_C_32_43,allmodesxDahu11xn2,CG,pstates,normal,43,1925.3703002929688
2439,pstates_normal_CG_C_32_44,allmodesxDahu11xn2,CG,pstates,normal,44,1939.060791015625
2440,pstates_normal_CG_C_32_45,allmodesxDahu11xn2,CG,pstates,normal,45,1937.9797058105469
2441,pstates_normal_CG_C_32_46,allmodesxDahu11xn2,CG,pstates,normal,46,1914.7447509765625
2442,pstates_normal_CG_C_32_47,allmodesxDahu11xn2,CG,pstates,normal,47,1936.3605346679688
2443,pstates_normal_CG_C_32_48,allmodesxDahu11xn2,CG,pstates,normal,48,1940.5482482910159
2444,pstates_normal_CG_C_32_49,allmodesxDahu11xn2,CG,pstates,normal,49,1919.8010864257806
2445,pstates_normal_CG_C_32_5,allmodesxDahu11xn2,CG,pstates,normal,5,1915.8714904785159
2446,pstates_normal_CG_C_32_50,allmodesxDahu11xn2,CG,pstates,normal,50,1939.0060119628906
2447,pstates_normal_CG_C_32_51,allmodesxDahu11xn2,CG,pstates,normal,51,1935.293029785156
2448,pstates_normal_CG_C_32_52,allmodesxDahu11xn2,CG,pstates,normal,52,2107.6961669921875
2449,pstates_normal_CG_C_32_53,allmodesxDahu11xn2,CG,pstates,normal,53,1936.610107421875
2450,pstates_normal_CG_C_32_54,allmodesxDahu11xn2,CG,pstates,normal,54,1920.910400390625
2451,pstates_normal_CG_C_32_55,allmodesxDahu11xn2,CG,pstates,normal,55,1957.9284057617188
2452,pstates_normal_CG_C_32_56,allmodesxDahu11xn2,CG,pstates,normal,56,1933.8839111328125
2453,pstates_normal_CG_C_32_57,allmodesxDahu11xn2,CG,pstates,normal,57,1941.7082824707031
2454,pstates_normal_CG_C_32_58,allmodesxDahu11xn2,CG,pstates,normal,58,1940.7500305175781
2455,pstates_normal_CG_C_32_59,allmodesxDahu11xn2,CG,pstates,normal,59,1931.422607421875
2456,pstates_normal_CG_C_32_6,allmodesxDahu11xn2,CG,pstates,normal,6,1924.0362243652344
2457,pstates_normal_CG_C_32_60,allmodesxDahu11xn2,CG,pstates,normal,60,1942.973876953125
2458,pstates_normal_CG_C_32_61,allmodesxDahu11xn2,CG,pstates,normal,61,1938.455139160156
2459,pstates_normal_CG_C_32_62,allmodesxDahu11xn2,CG,pstates,normal,62,1926.4388732910159
2460,pstates_normal_CG_C_32_63,allmodesxDahu11xn2,CG,pstates,normal,63,1937.9309692382806
2461,pstates_normal_CG_C_32_64,allmodesxDahu11xn2,CG,pstates,normal,64,1930.4581909179688
2462,pstates_normal_CG_C_32_65,allmodesxDahu11xn2,CG,pstates,normal,65,1968.0722351074216
2463,pstates_normal_CG_C_32_66,allmodesxDahu11xn2,CG,pstates,normal,66,1940.376037597656
2464,pstates_normal_CG_C_32_67,allmodesxDahu11xn2,CG,pstates,normal,67,1927.2600402832031
2465,pstates_normal_CG_C_32_68,allmodesxDahu11xn2,CG,pstates,normal,68,1935.8524169921875
2466,pstates_normal_CG_C_32_69,allmodesxDahu11xn2,CG,pstates,normal,69,1940.1930236816406
2467,pstates_normal_CG_C_32_7,allmodesxDahu11xn2,CG,pstates,normal,7,1936.578186035156
2468,pstates_normal_CG_C_32_70,allmodesxDahu11xn2,CG,pstates,normal,70,2093.406707763672
2469,pstates_normal_CG_C_32_71,allmodesxDahu11xn2,CG,pstates,normal,71,1948.3878479003906
2470,pstates_normal_CG_C_32_72,allmodesxDahu11xn2,CG,pstates,normal,72,2098.032440185547
2471,pstates_normal_CG_C_32_73,allmodesxDahu11xn2,CG,pstates,normal,73,1939.8300476074216
2472,pstates_normal_CG_C_32_74,allmodesxDahu11xn2,CG,pstates,normal,74,1940.1002197265625
2473,pstates_normal_CG_C_32_75,allmodesxDahu11xn2,CG,pstates,normal,75,2091.7164916992188
2474,pstates_normal_CG_C_32_76,allmodesxDahu11xn2,CG,pstates,normal,76,1959.306701660156
2475,pstates_normal_CG_C_32_77,allmodesxDahu11xn2,CG,pstates,normal,77,1939.1724243164065
2476,pstates_normal_CG_C_32_78,allmodesxDahu11xn2,CG,pstates,normal,78,1942.9621276855469
2477,pstates_normal_CG_C_32_79,allmodesxDahu11xn2,CG,pstates,normal,79,1940.0522766113281
2478,pstates_normal_CG_C_32_8,allmodesxDahu11xn2,CG,pstates,normal,8,1933.2461853027344
2479,pstates_normal_CG_C_32_80,allmodesxDahu11xn2,CG,pstates,normal,80,2102.455596923828
2480,pstates_normal_CG_C_32_81,allmodesxDahu11xn2,CG,pstates,normal,81,1942.8292846679688
2481,pstates_normal_CG_C_32_82,allmodesxDahu11xn2,CG,pstates,normal,82,1957.5945434570312
2482,pstates_normal_CG_C_32_83,allmodesxDahu11xn2,CG,pstates,normal,83,1945.2042541503906
2483,pstates_normal_CG_C_32_84,allmodesxDahu11xn2,CG,pstates,normal,84,1925.8430786132806
2484,pstates_normal_CG_C_32_85,allmodesxDahu11xn2,CG,pstates,normal,85,1941.1978149414065
2485,pstates_normal_CG_C_32_86,allmodesxDahu11xn2,CG,pstates,normal,86,1934.693359375
2486,pstates_normal_CG_C_32_87,allmodesxDahu11xn2,CG,pstates,normal,87,1938.7691040039065
2487,pstates_normal_CG_C_32_88,allmodesxDahu11xn2,CG,pstates,normal,88,1948.657989501953
2488,pstates_normal_CG_C_32_89,allmodesxDahu11xn2,CG,pstates,normal,89,2089.576202392578
2489,pstates_normal_CG_C_32_9,allmodesxDahu11xn2,CG,pstates,normal,9,2106.7569885253906
2490,pstates_normal_CG_C_32_90,allmodesxDahu11xn2,CG,pstates,normal,90,1938.6241149902344
2491,pstates_normal_CG_C_32_91,allmodesxDahu11xn2,CG,pstates,normal,91,1933.8594970703125
2492,pstates_normal_CG_C_32_92,allmodesxDahu11xn2,CG,pstates,normal,92,2137.852996826172
2493,pstates_normal_CG_C_32_93,allmodesxDahu11xn2,CG,pstates,normal,93,1940.2678833007806
2494,pstates_normal_CG_C_32_94,allmodesxDahu11xn2,CG,pstates,normal,94,2087.3439331054688
2495,pstates_normal_CG_C_32_95,allmodesxDahu11xn2,CG,pstates,normal,95,1939.1007385253906
2496,pstates_normal_CG_C_32_96,allmodesxDahu11xn2,CG,pstates,normal,96,2088.04833984375
2497,pstates_normal_CG_C_32_97,allmodesxDahu11xn2,CG,pstates,normal,97,1946.1625366210935
2498,pstates_normal_CG_C_32_98,allmodesxDahu11xn2,CG,pstates,normal,98,1936.8053588867188
2499,pstates_normal_CG_C_32_99,allmodesxDahu11xn2,CG,pstates,normal,99,2084.486083984375
2500,pstates_normal_EP_B_1_50p_1,allmodesxDahu11xn2,EP,pstates,normal,1,8140.466949462891
2501,pstates_normal_EP_B_1_50p_10,allmodesxDahu11xn2,EP,pstates,normal,10,8381.043640136719
2502,pstates_normal_EP_B_1_50p_100,allmodesxDahu11xn2,EP,pstates,normal,100,8303.870025634766
2503,pstates_normal_EP_B_1_50p_11,allmodesxDahu11xn2,EP,pstates,normal,11,8120.103851318359
2504,pstates_normal_EP_B_1_50p_12,allmodesxDahu11xn2,EP,pstates,normal,12,7608.2230224609375
2505,pstates_normal_EP_B_1_50p_13,allmodesxDahu11xn2,EP,pstates,normal,13,7616.403533935547
2506,pstates_normal_EP_B_1_50p_14,allmodesxDahu11xn2,EP,pstates,normal,14,7645.897888183594
2507,pstates_normal_EP_B_1_50p_15,allmodesxDahu11xn2,EP,pstates,normal,15,8155.550506591797
2508,pstates_normal_EP_B_1_50p_16,allmodesxDahu11xn2,EP,pstates,normal,16,7708.158233642578
2509,pstates_normal_EP_B_1_50p_17,allmodesxDahu11xn2,EP,pstates,normal,17,7988.891265869141
2510,pstates_normal_EP_B_1_50p_18,allmodesxDahu11xn2,EP,pstates,normal,18,7714.589660644531
2511,pstates_normal_EP_B_1_50p_19,allmodesxDahu11xn2,EP,pstates,normal,19,7701.722076416016
2512,pstates_normal_EP_B_1_50p_2,allmodesxDahu11xn2,EP,pstates,normal,2,7625.030456542969
2513,pstates_normal_EP_B_1_50p_20,allmodesxDahu11xn2,EP,pstates,normal,20,7981.446624755859
2514,pstates_normal_EP_B_1_50p_21,allmodesxDahu11xn2,EP,pstates,normal,21,8230.246520996094
2515,pstates_normal_EP_B_1_50p_22,allmodesxDahu11xn2,EP,pstates,normal,22,7807.894195556641
2516,pstates_normal_EP_B_1_50p_23,allmodesxDahu11xn2,EP,pstates,normal,23,8195.495391845703
2517,pstates_normal_EP_B_1_50p_24,allmodesxDahu11xn2,EP,pstates,normal,24,8175.743682861328
2518,pstates_normal_EP_B_1_50p_25,allmodesxDahu11xn2,EP,pstates,normal,25,7343.5576171875
2519,pstates_normal_EP_B_1_50p_26,allmodesxDahu11xn2,EP,pstates,normal,26,7916.775451660156
2520,pstates_normal_EP_B_1_50p_27,allmodesxDahu11xn2,EP,pstates,normal,27,7959.503601074219
2521,pstates_normal_EP_B_1_50p_28,allmodesxDahu11xn2,EP,pstates,normal,28,7343.219390869141
2522,pstates_normal_EP_B_1_50p_29,allmodesxDahu11xn2,EP,pstates,normal,29,7461.378784179687
2523,pstates_normal_EP_B_1_50p_3,allmodesxDahu11xn2,EP,pstates,normal,3,7716.862731933594
2524,pstates_normal_EP_B_1_50p_30,allmodesxDahu11xn2,EP,pstates,normal,30,7425.734130859375
2525,pstates_normal_EP_B_1_50p_31,allmodesxDahu11xn2,EP,pstates,normal,31,8076.848907470703
2526,pstates_normal_EP_B_1_50p_32,allmodesxDahu11xn2,EP,pstates,normal,32,7400.832122802734
2527,pstates_normal_EP_B_1_50p_33,allmodesxDahu11xn2,EP,pstates,normal,33,7453.3359375
2528,pstates_normal_EP_B_1_50p_34,allmodesxDahu11xn2,EP,pstates,normal,34,7756.820251464844
2529,pstates_normal_EP_B_1_50p_35,allmodesxDahu11xn2,EP,pstates,normal,35,7392.468475341797
2530,pstates_normal_EP_B_1_50p_36,allmodesxDahu11xn2,EP,pstates,normal,36,7343.488372802734
2531,pstates_normal_EP_B_1_50p_37,allmodesxDahu11xn2,EP,pstates,normal,37,7346.403869628906
2532,pstates_normal_EP_B_1_50p_38,allmodesxDahu11xn2,EP,pstates,normal,38,7467.279693603516
2533,pstates_normal_EP_B_1_50p_39,allmodesxDahu11xn2,EP,pstates,normal,39,7793.520477294922
2534,pstates_normal_EP_B_1_50p_4,allmodesxDahu11xn2,EP,pstates,normal,4,7873.231414794922
2535,pstates_normal_EP_B_1_50p_40,allmodesxDahu11xn2,EP,pstates,normal,40,7822.805969238281
2536,pstates_normal_EP_B_1_50p_41,allmodesxDahu11xn2,EP,pstates,normal,41,7465.350555419922
2537,pstates_normal_EP_B_1_50p_42,allmodesxDahu11xn2,EP,pstates,normal,42,7900.479461669922
2538,pstates_normal_EP_B_1_50p_43,allmodesxDahu11xn2,EP,pstates,normal,43,7346.036071777344
2539,pstates_normal_EP_B_1_50p_44,allmodesxDahu11xn2,EP,pstates,normal,44,7950.498870849609
2540,pstates_normal_EP_B_1_50p_45,allmodesxDahu11xn2,EP,pstates,normal,45,7913.091461181641
2541,pstates_normal_EP_B_1_50p_46,allmodesxDahu11xn2,EP,pstates,normal,46,7280.972229003906
2542,pstates_normal_EP_B_1_50p_47,allmodesxDahu11xn2,EP,pstates,normal,47,7915.26513671875
2543,pstates_normal_EP_B_1_50p_48,allmodesxDahu11xn2,EP,pstates,normal,48,8190.33251953125
2544,pstates_normal_EP_B_1_50p_49,allmodesxDahu11xn2,EP,pstates,normal,49,7388.040344238281
2545,pstates_normal_EP_B_1_50p_5,allmodesxDahu11xn2,EP,pstates,normal,5,7986.871124267578
2546,pstates_normal_EP_B_1_50p_50,allmodesxDahu11xn2,EP,pstates,normal,50,7752.8917236328125
2547,pstates_normal_EP_B_1_50p_51,allmodesxDahu11xn2,EP,pstates,normal,51,7995.909118652344
2548,pstates_normal_EP_B_1_50p_52,allmodesxDahu11xn2,EP,pstates,normal,52,8351.410522460938
2549,pstates_normal_EP_B_1_50p_53,allmodesxDahu11xn2,EP,pstates,normal,53,7542.88037109375
2550,pstates_normal_EP_B_1_50p_54,allmodesxDahu11xn2,EP,pstates,normal,54,7874.389404296875
2551,pstates_normal_EP_B_1_50p_55,allmodesxDahu11xn2,EP,pstates,normal,55,7826.788421630859
2552,pstates_normal_EP_B_1_50p_56,allmodesxDahu11xn2,EP,pstates,normal,56,7965.4122314453125
2553,pstates_normal_EP_B_1_50p_57,allmodesxDahu11xn2,EP,pstates,normal,57,7724.915008544922
2554,pstates_normal_EP_B_1_50p_58,allmodesxDahu11xn2,EP,pstates,normal,58,7402.588806152344
2555,pstates_normal_EP_B_1_50p_59,allmodesxDahu11xn2,EP,pstates,normal,59,8238.815063476562
2556,pstates_normal_EP_B_1_50p_6,allmodesxDahu11xn2,EP,pstates,normal,6,7688.531921386719
2557,pstates_normal_EP_B_1_50p_60,allmodesxDahu11xn2,EP,pstates,normal,60,7774.194854736328
2558,pstates_normal_EP_B_1_50p_61,allmodesxDahu11xn2,EP,pstates,normal,61,7949.200714111328
2559,pstates_normal_EP_B_1_50p_62,allmodesxDahu11xn2,EP,pstates,normal,62,7874.191345214844
2560,pstates_normal_EP_B_1_50p_63,allmodesxDahu11xn2,EP,pstates,normal,63,7724.022705078125
2561,pstates_normal_EP_B_1_50p_64,allmodesxDahu11xn2,EP,pstates,normal,64,7685.189880371094
2562,pstates_normal_EP_B_1_50p_65,allmodesxDahu11xn2,EP,pstates,normal,65,7337.5518798828125
2563,pstates_normal_EP_B_1_50p_66,allmodesxDahu11xn2,EP,pstates,normal,66,7907.3934326171875
2564,pstates_normal_EP_B_1_50p_67,allmodesxDahu11xn2,EP,pstates,normal,67,7789.472930908203
2565,pstates_normal_EP_B_1_50p_68,allmodesxDahu11xn2,EP,pstates,normal,68,7724.752960205078
2566,pstates_normal_EP_B_1_50p_69,allmodesxDahu11xn2,EP,pstates,normal,69,7330.697692871094
2567,pstates_normal_EP_B_1_50p_7,allmodesxDahu11xn2,EP,pstates,normal,7,8016.228942871094
2568,pstates_normal_EP_B_1_50p_70,allmodesxDahu11xn2,EP,pstates,normal,70,7834.757659912109
2569,pstates_normal_EP_B_1_50p_71,allmodesxDahu11xn2,EP,pstates,normal,71,7350.946685791016
2570,pstates_normal_EP_B_1_50p_72,allmodesxDahu11xn2,EP,pstates,normal,72,8185.191375732422
2571,pstates_normal_EP_B_1_50p_73,allmodesxDahu11xn2,EP,pstates,normal,73,7797.141845703125
2572,pstates_normal_EP_B_1_50p_74,allmodesxDahu11xn2,EP,pstates,normal,74,7661.470062255859
2573,pstates_normal_EP_B_1_50p_75,allmodesxDahu11xn2,EP,pstates,normal,75,7597.162139892578
2574,pstates_normal_EP_B_1_50p_76,allmodesxDahu11xn2,EP,pstates,normal,76,7609.6136474609375
2575,pstates_normal_EP_B_1_50p_77,allmodesxDahu11xn2,EP,pstates,normal,77,7887.392883300781
2576,pstates_normal_EP_B_1_50p_78,allmodesxDahu11xn2,EP,pstates,normal,78,8497.953186035156
2577,pstates_normal_EP_B_1_50p_79,allmodesxDahu11xn2,EP,pstates,normal,79,8242.613677978516
2578,pstates_normal_EP_B_1_50p_8,allmodesxDahu11xn2,EP,pstates,normal,8,7974.939697265625
2579,pstates_normal_EP_B_1_50p_80,allmodesxDahu11xn2,EP,pstates,normal,80,8241.652740478516
2580,pstates_normal_EP_B_1_50p_81,allmodesxDahu11xn2,EP,pstates,normal,81,7874.812805175781
2581,pstates_normal_EP_B_1_50p_82,allmodesxDahu11xn2,EP,pstates,normal,82,7676.098571777344
2582,pstates_normal_EP_B_1_50p_83,allmodesxDahu11xn2,EP,pstates,normal,83,7751.7451171875
2583,pstates_normal_EP_B_1_50p_84,allmodesxDahu11xn2,EP,pstates,normal,84,7808.796752929687
2584,pstates_normal_EP_B_1_50p_85,allmodesxDahu11xn2,EP,pstates,normal,85,7373.058013916016
2585,pstates_normal_EP_B_1_50p_86,allmodesxDahu11xn2,EP,pstates,normal,86,7462.116882324219
2586,pstates_normal_EP_B_1_50p_87,allmodesxDahu11xn2,EP,pstates,normal,87,7811.776031494141
2587,pstates_normal_EP_B_1_50p_88,allmodesxDahu11xn2,EP,pstates,normal,88,7812.728363037109
2588,pstates_normal_EP_B_1_50p_89,allmodesxDahu11xn2,EP,pstates,normal,89,7321.011596679687
2589,pstates_normal_EP_B_1_50p_9,allmodesxDahu11xn2,EP,pstates,normal,9,7587.335540771484
